Unnamed: 0,bmi,gender,is_training,name,split
1190,28.3391561408,Female,1,img_1190.bmp,train
1191,21.1599032518,Female,1,img_1191.bmp,train
1192,40.024003174,Male,1,img_1192.bmp,val
1193,29.8436818092,Male,1,img_1193.bmp,train
1194,38.616349481,Female,1,img_1194.bmp,test
1195,30.7106401384,Female,1,img_1195.bmp,train
1196,28.4780092593,Male,1,img_1196.bmp,train
1197,26.4438657407,Male,1,img_1197.bmp,test
1198,25.1071428571,Male,1,img_1198.bmp,train
1199,22.237755102,Male,1,img_1199.bmp,train
1200,45.1389160156,Female,1,img_1200.bmp,train
1201,41.7062988281,Female,1,img_1201.bmp,train
1202,31.3777028367,Male,1,img_1202.bmp,train
1203,24.4048799841,Male,1,img_1203.bmp,train
1204,42.3752777778,Female,1,img_1204.bmp,train
1205,22.8475,Female,1,img_1205.bmp,train
1206,32.9932432432,Male,1,img_1206.bmp,train
1207,26.5743243243,Male,1,img_1207.bmp,train
1208,33.891184573,Female,1,img_1208.bmp,train
1209,21.7871900826,Female,1,img_1209.bmp,test
1210,40.3466483012,Female,1,img_1210.bmp,train
1211,23.8852157943,Female,1,img_1211.bmp,train
1212,40.1001183432,Female,1,img_1212.bmp,train
1213,35.6075739645,Female,1,img_1213.bmp,train
1214,30.5409640944,Male,1,img_1214.bmp,train
1215,28.1702043245,Male,1,img_1215.bmp,test
1216,29.1903114187,Female,1,img_1216.bmp,train
1217,22.9569636678,Female,1,img_1217.bmp,test
1218,30.4065743945,Female,1,img_1218.bmp,test
1219,25.8455882353,Female,1,img_1219.bmp,val
1220,49.3305858766,Female,1,img_1220.bmp,train
1221,37.2719982179,Female,1,img_1221.bmp,train
1222,27.7518349534,Male,1,img_1222.bmp,test
1223,23.5681412418,Male,1,img_1223.bmp,train
1224,30.5121527778,Male,1,img_1224.bmp,train
1225,24.8165509259,Male,1,img_1225.bmp,train
1226,35.8201840894,Male,1,img_1226.bmp,train
1227,25.4207758054,Male,1,img_1227.bmp,train
1228,28.3190917969,Female,1,img_1228.bmp,train
1229,25.5729980469,Female,1,img_1229.bmp,val
1230,44.5888534434,Male,1,img_1230.bmp,test
1231,34.8267967724,Male,1,img_1231.bmp,train
1232,32.2806122449,Male,1,img_1232.bmp,train
1233,24.8202040816,Male,1,img_1233.bmp,train
1234,33.9023919753,Male,1,img_1234.bmp,test
1235,23.7316743827,Male,1,img_1235.bmp,test
1236,24.36357908,Male,1,img_1236.bmp,test
1237,21.4104179794,Male,1,img_1237.bmp,train
1238,28.2067901235,Male,1,img_1238.bmp,val
1239,26.4438657407,Male,1,img_1239.bmp,train
1240,41.8369371157,Male,1,img_1240.bmp,train
1241,25.1021622694,Male,1,img_1241.bmp,train
1242,38.9163069994,Male,1,img_1242.bmp,train
1243,31.6607243385,Male,1,img_1243.bmp,train
1244,32.9448223734,Female,1,img_1244.bmp,train
1245,30.8193499622,Female,1,img_1245.bmp,train
1246,28.1889062152,Female,1,img_1246.bmp,test
1247,24.273780352,Female,1,img_1247.bmp,test
1248,42.4781384875,Male,1,img_1248.bmp,train
1249,34.9587164571,Male,1,img_1249.bmp,train
1250,36.1542857143,Female,1,img_1250.bmp,test
1251,31.1328571429,Female,1,img_1251.bmp,train
1252,33.4680175781,Female,1,img_1252.bmp,train
1253,24.8864746094,Female,1,img_1253.bmp,train
1254,32.0945945946,Male,1,img_1254.bmp,train
1255,21.8243243243,Male,1,img_1255.bmp,test
1256,34.4531075963,Female,1,img_1256.bmp,train
1257,26.6228558699,Female,1,img_1257.bmp,train
1258,61.9587402344,Female,1,img_1258.bmp,train
1259,46.5119628906,Female,1,img_1259.bmp,train
1260,33.6395196097,Male,1,img_1260.bmp,train
1261,25.0647401013,Male,1,img_1261.bmp,train
1262,39.1671428571,Male,1,img_1262.bmp,train
1263,31.9936734694,Male,1,img_1263.bmp,train
1264,26.3983673469,Male,1,img_1264.bmp,test
1265,24.5332653061,Male,1,img_1265.bmp,val
1266,38.9204152249,Male,1,img_1266.bmp,train
1267,26.6057525952,Male,1,img_1267.bmp,train
1268,35.896264445,Female,1,img_1268.bmp,val
1269,24.5606019887,Female,1,img_1269.bmp,test
1270,52.4130177515,Female,1,img_1270.bmp,train
1271,39.9337278107,Female,1,img_1271.bmp,train
1272,39.9342838049,Female,1,img_1272.bmp,train
1273,32.1040320784,Female,1,img_1273.bmp,train
1274,29.9831382662,Male,1,img_1274.bmp,test
1275,26.0783574688,Male,1,img_1275.bmp,train
1276,29.950295858,Female,1,img_1276.bmp,test
1277,20.798816568,Female,1,img_1277.bmp,train
1278,39.6805795848,Male,1,img_1278.bmp,val
1279,30.2545415225,Male,1,img_1279.bmp,train
1280,48.8194444444,Male,1,img_1280.bmp,train
1281,38.0791666667,Male,1,img_1281.bmp,test
1282,39.5397153352,Female,1,img_1282.bmp,train
1283,28.7268135904,Female,1,img_1283.bmp,train
1284,36.3101536911,Female,1,img_1284.bmp,train
1285,24.2658100277,Female,1,img_1285.bmp,test
1286,31.7067346939,Male,1,img_1286.bmp,train
1287,25.2506122449,Male,1,img_1287.bmp,train
1288,29.6464100346,Male,1,img_1288.bmp,test
1289,26.3016868512,Male,1,img_1289.bmp,test
1290,36.4878892734,Male,1,img_1290.bmp,train
1291,25.8455882353,Male,1,img_1291.bmp,train
1292,53.8951900861,Male,1,img_1292.bmp,train
1293,46.5122873346,Male,1,img_1293.bmp,train
1294,36.2779133046,Male,1,img_1294.bmp,val
1295,24.4051416776,Male,1,img_1295.bmp,test
1296,45.1882460973,Female,1,img_1296.bmp,train
1297,33.084251607,Female,1,img_1297.bmp,train
1298,41.3529411765,Male,1,img_1298.bmp,train
1299,30.4065743945,Male,1,img_1299.bmp,val
1302,44.9891660368,Female,1,img_1302.bmp,train
1303,28.1625094482,Female,1,img_1303.bmp,train
1304,38.9669942051,Female,1,img_1304.bmp,train
1305,21.2547241119,Female,1,img_1305.bmp,val
1306,36.6059171598,Male,1,img_1306.bmp,train
1307,29.950295858,Male,1,img_1307.bmp,train
1308,40.992194674,Female,1,img_1308.bmp,train
1309,23.0782828283,Female,1,img_1309.bmp,train
1310,36.2779133046,Male,1,img_1310.bmp,train
1311,27.0435353725,Male,1,img_1311.bmp,train
1312,37.1189164371,Male,1,img_1312.bmp,train
1313,26.6287878788,Male,1,img_1313.bmp,test
1314,34.4326530612,Male,1,img_1314.bmp,train
1315,26.972244898,Male,1,img_1315.bmp,train
1316,33.7153061224,Female,1,img_1316.bmp,test
1317,25.8244897959,Female,1,img_1317.bmp,test
1318,51.3513513514,Male,1,img_1318.bmp,train
1319,28.2432432432,Male,1,img_1319.bmp,test
1320,22.8643350412,Male,1,img_1320.bmp,train
1321,20.3586544888,Male,1,img_1321.bmp,train
1322,47.4910865078,Male,1,img_1322.bmp,train
1323,36.9375117283,Male,1,img_1323.bmp,train
1328,40.3466483012,Female,1,img_1328.bmp,test
1329,25.8218549128,Female,1,img_1329.bmp,test
1330,47.2947204277,Female,1,img_1330.bmp,train
1331,33.6700824237,Female,1,img_1331.bmp,train
1332,40.7173089775,Male,1,img_1332.bmp,train
1333,27.7190911116,Male,1,img_1333.bmp,val
1334,37.3020408163,Male,1,img_1334.bmp,train
1335,31.5632653061,Male,1,img_1335.bmp,train
1336,23.6724489796,Male,1,img_1336.bmp,test
1337,21.5204081633,Male,1,img_1337.bmp,train
1338,30.6804205515,Male,1,img_1338.bmp,test
1339,23.7075976989,Male,1,img_1339.bmp,train
1340,43.5743801653,Male,1,img_1340.bmp,val
1341,27.4357208448,Male,1,img_1341.bmp,test
1342,36.8415217939,Female,1,img_1342.bmp,val
1343,30.9964726631,Female,1,img_1343.bmp,train
1344,40.0540540541,Male,1,img_1344.bmp,train
1345,27.6013513514,Male,1,img_1345.bmp,train
1346,38.3681777778,Male,1,img_1346.bmp,train
1347,30.3696,Male,1,img_1347.bmp,train
1348,45.0565019396,Male,1,img_1348.bmp,train
1349,29.6424354866,Male,1,img_1349.bmp,test
1350,30.9964726631,Female,1,img_1350.bmp,test
1351,23.9115646259,Female,1,img_1351.bmp,train
1352,30.6804205515,Male,1,img_1352.bmp,val
1353,23.7075976989,Male,1,img_1353.bmp,val
1354,43.8917793965,Female,1,img_1354.bmp,train
1355,32.9188345473,Female,1,img_1355.bmp,train
1356,25.4375,Male,1,img_1356.bmp,train
1357,22.7598684211,Male,1,img_1357.bmp,test
1358,27.9765306122,Male,1,img_1358.bmp,test
1359,23.5289795918,Male,1,img_1359.bmp,test
1360,58.2366863905,Female,1,img_1360.bmp,train
1361,34.6092307692,Female,1,img_1361.bmp,train
1362,35.236132769,Male,1,img_1362.bmp,train
1363,25.8398306973,Male,1,img_1363.bmp,train
1364,35.5050505051,Female,1,img_1364.bmp,test
1365,26.4674012856,Female,1,img_1365.bmp,train
1366,38.3682334596,Male,1,img_1366.bmp,test
1367,28.9719313878,Male,1,img_1367.bmp,train
1368,46.9634986226,Female,1,img_1368.bmp,train
1369,31.4703856749,Female,1,img_1369.bmp,train
1370,37.5852082869,Male,1,img_1370.bmp,train
1371,29.7549565605,Male,1,img_1371.bmp,train
1372,32.277318641,Female,1,img_1372.bmp,train
1373,25.8218549128,Female,1,img_1373.bmp,train
1374,43.0067567568,Male,1,img_1374.bmp,train
1375,28.6283783784,Male,1,img_1375.bmp,train
1376,48.8097599683,Male,1,img_1376.bmp,train
1377,41.6974806586,Male,1,img_1377.bmp,train
1378,25.6035379813,Female,1,img_1378.bmp,train
1379,21.7630072841,Female,1,img_1379.bmp,train
1380,25.1021622694,Male,1,img_1380.bmp,train
1381,22.5919460425,Male,1,img_1381.bmp,train
1382,36.7961432507,Female,1,img_1382.bmp,train
1383,31.9545454545,Female,1,img_1383.bmp,train
1384,32.0945945946,Male,1,img_1384.bmp,val
1385,27.472972973,Male,1,img_1385.bmp,val
1386,37.2348740329,Male,1,img_1386.bmp,train
1387,27.7518349534,Male,1,img_1387.bmp,train
1388,51.2482840237,Female,1,img_1388.bmp,train
1389,45.2582248521,Female,1,img_1389.bmp,test
1390,38.9669942051,Female,1,img_1390.bmp,train
1391,27.4540186445,Female,1,img_1391.bmp,test
1392,36.541752674,Male,1,img_1392.bmp,train
1393,33.7714392944,Male,1,img_1393.bmp,test
1394,31.9545454545,Female,1,img_1394.bmp,train
1395,28.7268135904,Female,1,img_1395.bmp,test
1396,28.3503465658,Female,1,img_1396.bmp,train
1397,24.6588951901,Female,1,img_1397.bmp,train
1398,32.4847721067,Male,1,img_1398.bmp,test
1399,25.8401596303,Male,1,img_1399.bmp,train
1400,33.7484626066,Male,1,img_1400.bmp,train
1401,22.7314024995,Male,1,img_1401.bmp,train
1402,36.9756738988,Male,1,img_1402.bmp,train
1403,21.9543063774,Male,1,img_1403.bmp,train
1404,37.346875,Male,1,img_1404.bmp,test
1405,24.71484375,Male,1,img_1405.bmp,test
1406,55.9079973268,Female,1,img_1406.bmp,train
1407,46.5116952551,Female,1,img_1407.bmp,test
1408,26.6228558699,Male,1,img_1408.bmp,val
1409,24.9002004901,Male,1,img_1409.bmp,train
1410,50.0298438935,Male,1,img_1410.bmp,val
1411,20.1733241506,Male,1,img_1411.bmp,train
1412,25.9878176854,Female,1,img_1412.bmp,train
1413,22.1487082546,Female,1,img_1413.bmp,test
1414,39.9342838049,Male,1,img_1414.bmp,train
1415,32.8870572511,Male,1,img_1415.bmp,train
1416,40.1644736842,Male,1,img_1416.bmp,train
1417,29.4539473684,Male,1,img_1417.bmp,train
1418,39.3106122449,Male,1,img_1418.bmp,train
1419,32.5675510204,Male,1,img_1419.bmp,test
1420,44.6240234375,Female,1,img_1420.bmp,train
1421,32.4382324219,Female,1,img_1421.bmp,test
1422,28.0550304558,Male,1,img_1422.bmp,train
1423,25.5448435203,Male,1,img_1423.bmp,test
1424,36.2779133046,Male,1,img_1424.bmp,train
1425,27.0435353725,Male,1,img_1425.bmp,test
1426,36.8716326531,Male,1,img_1426.bmp,train
1427,32.2806122449,Male,1,img_1427.bmp,train
1428,30.6158579882,Female,1,img_1428.bmp,train
1429,27.4544378698,Female,1,img_1429.bmp,train
1430,31.5632653061,Male,1,img_1430.bmp,train
1431,21.5204081633,Male,1,img_1431.bmp,train
1432,37.5534188034,Male,1,img_1432.bmp,train
1433,22.8786982249,Male,1,img_1433.bmp,train
1434,33.4472318339,Female,1,img_1434.bmp,train
1435,28.8862456747,Female,1,img_1435.bmp,test
1436,36.2779133046,Male,1,img_1436.bmp,test
1437,26.3839369488,Male,1,img_1437.bmp,train
1438,31.6142011834,Female,1,img_1438.bmp,test
1439,25.6241420118,Female,1,img_1439.bmp,train
1440,31.0081915564,Male,1,img_1440.bmp,train
1441,25.1018693552,Male,1,img_1441.bmp,train
1442,44.925443787,Female,1,img_1442.bmp,train
1443,34.6092307692,Female,1,img_1443.bmp,train
1444,46.8076034447,Female,1,img_1444.bmp,test
1445,25.9878176854,Female,1,img_1445.bmp,train
1446,38.0082179931,Female,1,img_1446.bmp,train
1447,24.6293252595,Female,1,img_1447.bmp,train
1448,41.8675555556,Male,1,img_1448.bmp,val
1449,24.7456,Male,1,img_1449.bmp,train
1450,32.5462962963,Male,1,img_1450.bmp,test
1451,25.3589891975,Male,1,img_1451.bmp,test
1452,31.7908220094,Male,1,img_1452.bmp,val
1453,29.598351526,Male,1,img_1453.bmp,train
1454,30.4734471758,Male,1,img_1454.bmp,train
1455,20.3156314506,Male,1,img_1455.bmp,test
1456,45.5743243243,Male,1,img_1456.bmp,val
1457,25.6756756757,Male,1,img_1457.bmp,train
1458,44.7511574074,Male,1,img_1458.bmp,train
1459,33.2243441358,Male,1,img_1459.bmp,train
1460,29.9946666667,Male,1,img_1460.bmp,train
1461,28.12,Male,1,img_1461.bmp,train
1462,22.3488321799,Female,1,img_1462.bmp,test
1463,19.7642733564,Female,1,img_1463.bmp,train
1464,33.4955632716,Male,1,img_1464.bmp,val
1465,28.4780092593,Male,1,img_1465.bmp,train
1466,32.9188345473,Female,1,img_1466.bmp,train
1467,25.237773153,Female,1,img_1467.bmp,train
1468,36.3358564014,Female,1,img_1468.bmp,train
1469,26.9098183391,Female,1,img_1469.bmp,val
1470,32.2532894737,Male,1,img_1470.bmp,train
1471,26.7763157895,Male,1,img_1471.bmp,train
1474,38.5135135135,Male,1,img_1474.bmp,train
1475,23.6216216216,Male,1,img_1475.bmp,train
1476,26.936065939,Female,1,img_1476.bmp,train
1477,19.8888393852,Female,1,img_1477.bmp,train
1478,36.1762234825,Female,1,img_1478.bmp,test
1479,21.4104179794,Female,1,img_1479.bmp,train
1480,32.0044224766,Female,1,img_1480.bmp,train
1481,22.4945369407,Female,1,img_1481.bmp,train
1482,28.7584912742,Male,1,img_1482.bmp,train
1483,25.1966597861,Male,1,img_1483.bmp,train
1484,27.517949827,Male,1,img_1484.bmp,train
1485,23.2610294118,Male,1,img_1485.bmp,train
1486,40.1644736842,Male,1,img_1486.bmp,test
1487,29.0888157895,Male,1,img_1487.bmp,train
1488,25.9389010117,Male,1,img_1488.bmp,train
1489,24.2654235271,Male,1,img_1489.bmp,train
1490,36.1762234825,Female,1,img_1490.bmp,val
1491,17.7189666037,Female,1,img_1491.bmp,val
1492,39.8624885216,Female,1,img_1492.bmp,test
1493,30.1792929293,Female,1,img_1493.bmp,train
1494,33.2781065089,Male,1,img_1494.bmp,train
1495,29.1183431953,Male,1,img_1495.bmp,train
1496,31.7464818315,Male,1,img_1496.bmp,train
1497,27.4643982357,Male,1,img_1497.bmp,train
1498,34.309220679,Male,1,img_1498.bmp,train
1499,24.8165509259,Male,1,img_1499.bmp,train
1500,29.5316110061,Male,1,img_1500.bmp,train
1501,24.36357908,Male,1,img_1501.bmp,train
1502,39.1554054054,Male,1,img_1502.bmp,train
1503,34.9189189189,Male,1,img_1503.bmp,train
1504,51.6437098255,Female,1,img_1504.bmp,train
1505,35.5050505051,Female,1,img_1505.bmp,train
1506,36.4733700643,Female,1,img_1506.bmp,val
1507,30.0179063361,Female,1,img_1507.bmp,train
1508,36.2586788336,Male,1,img_1508.bmp,train
1509,27.8912914104,Male,1,img_1509.bmp,test
1510,34.0202702703,Male,1,img_1510.bmp,train
1511,26.3175675676,Male,1,img_1511.bmp,train
1512,25.2134105591,Female,1,img_1512.bmp,train
1513,21.924704834,Female,1,img_1513.bmp,train
1514,27.1176757812,Female,1,img_1514.bmp,train
1515,23.6850585938,Female,1,img_1515.bmp,train
1516,25.7243385251,Male,1,img_1516.bmp,train
1517,23.0859448302,Male,1,img_1517.bmp,train
1518,32.6819058642,Male,1,img_1518.bmp,train
1519,28.4780092593,Male,1,img_1519.bmp,val
1520,25.8401596303,Male,1,img_1520.bmp,train
1521,24.36357908,Male,1,img_1521.bmp,train
1522,34.1457142857,Male,1,img_1522.bmp,val
1523,26.2548979592,Male,1,img_1523.bmp,train
1526,44.7040863177,Female,1,img_1526.bmp,val
1527,30.6634527089,Female,1,img_1527.bmp,train
1528,40.2887110727,Male,1,img_1528.bmp,train
1529,26.6057525952,Male,1,img_1529.bmp,train
1530,36.9145137576,Male,1,img_1530.bmp,val
1531,24.36357908,Male,1,img_1531.bmp,train
1532,33.961352657,Male,1,img_1532.bmp,val
1533,24.5112371351,Male,1,img_1533.bmp,train
1534,39.1512586322,Female,1,img_1534.bmp,train
1535,34.7663176654,Female,1,img_1535.bmp,train
1536,38.464316609,Male,1,img_1536.bmp,train
1537,27.669982699,Male,1,img_1537.bmp,train
1538,34.4531075963,Male,1,img_1538.bmp,train
1539,23.3341501448,Male,1,img_1539.bmp,train
1540,39.9928888889,Male,1,img_1540.bmp,train
1541,27.4951111111,Male,1,img_1541.bmp,train
1542,43.5743801653,Female,1,img_1542.bmp,train
1543,27.4357208448,Female,1,img_1543.bmp,train
1544,37.9304199219,Female,1,img_1544.bmp,train
1545,30.7219238281,Female,1,img_1545.bmp,test
1546,32.5462962963,Male,1,img_1546.bmp,train
1547,23.7316743827,Male,1,img_1547.bmp,train
1548,38.6487268519,Male,1,img_1548.bmp,train
1549,33.2243441358,Male,1,img_1549.bmp,train
1550,42.9077148438,Female,1,img_1550.bmp,train
1551,27.4609375,Female,1,img_1551.bmp,test
1552,28.1889062152,Male,1,img_1552.bmp,train
1553,23.4907551793,Male,1,img_1553.bmp,test
1554,28.0550304558,Male,1,img_1554.bmp,test
1555,19.9338374291,Male,1,img_1555.bmp,train
1556,37.8716216216,Male,1,img_1556.bmp,train
1557,27.6013513514,Male,1,img_1557.bmp,train
1558,44.6240234375,Female,1,img_1558.bmp,val
1559,28.3190917969,Female,1,img_1559.bmp,test
1560,34.1100591716,Female,1,img_1560.bmp,train
1561,29.1183431953,Female,1,img_1561.bmp,test
1562,32.6098632812,Female,1,img_1562.bmp,train
1563,24.8864746094,Female,1,img_1563.bmp,train
1564,40.2341311134,Female,1,img_1564.bmp,train
1565,32.0044224766,Female,1,img_1565.bmp,train
1566,40.8481445312,Female,1,img_1566.bmp,train
1567,30.0354003906,Female,1,img_1567.bmp,val
1568,32.0789359862,Female,1,img_1568.bmp,val
1569,20.5244377163,Female,1,img_1569.bmp,train
1570,32.9979591837,Male,1,img_1570.bmp,test
1571,22.9551020408,Male,1,img_1571.bmp,train
1572,38.616349481,Female,1,img_1572.bmp,test
1573,29.4943771626,Female,1,img_1573.bmp,test
1574,31.9269031142,Female,1,img_1574.bmp,test
1575,26.3016868512,Female,1,img_1575.bmp,train
1576,31.6228373702,Female,1,img_1576.bmp,test
1577,24.0211937716,Female,1,img_1577.bmp,test
1578,39.6805795848,Male,1,img_1578.bmp,test
1579,29.0382785467,Male,1,img_1579.bmp,train
1580,30.6804205515,Male,1,img_1580.bmp,test
1581,23.7075976989,Male,1,img_1581.bmp,val
1582,34.2764497041,Female,1,img_1582.bmp,train
1583,27.6208284024,Female,1,img_1583.bmp,train
1584,33.5183784919,Male,1,img_1584.bmp,train
1585,24.6588951901,Male,1,img_1585.bmp,train
1586,69.7282285261,Male,1,img_1586.bmp,test
1587,56.200952192,Male,1,img_1587.bmp,train
1588,33.9939555556,Male,1,img_1588.bmp,train
1589,26.9952,Male,1,img_1589.bmp,train
1590,26.7763157895,Male,1,img_1590.bmp,test
1591,19.4736842105,Male,1,img_1591.bmp,test
1592,32.3830017301,Female,1,img_1592.bmp,train
1593,22.5008650519,Female,1,img_1593.bmp,val
1594,49.3250126497,Male,1,img_1594.bmp,val
1595,33.9109461967,Male,1,img_1595.bmp,test
1596,33.3783783784,Male,1,img_1596.bmp,test
1597,25.9324324324,Male,1,img_1597.bmp,train
1598,31.8502040816,Male,1,img_1598.bmp,test
1599,25.5375510204,Male,1,img_1599.bmp,test
1600,31.6142011834,Female,1,img_1600.bmp,train
1601,21.6307692308,Female,1,img_1601.bmp,train
1602,27.4323621228,Female,1,img_1602.bmp,test
1603,22.1287721124,Female,1,img_1603.bmp,train
1604,28.7933207309,Male,1,img_1604.bmp,train
1605,27.1690821256,Male,1,img_1605.bmp,train
1606,41.606122449,Male,1,img_1606.bmp,val
1607,33.7153061224,Male,1,img_1607.bmp,test
1608,36.3310810811,Male,1,img_1608.bmp,val
1609,26.9594594595,Male,1,img_1609.bmp,val
1610,29.2867262608,Male,1,img_1610.bmp,test
1611,25.8482037443,Male,1,img_1611.bmp,val
1614,40.1714285714,Male,1,img_1614.bmp,train
1615,27.2591836735,Male,1,img_1615.bmp,val
1616,33.2963867188,Female,1,img_1616.bmp,train
1617,24.5432128906,Female,1,img_1617.bmp,test
1620,39.5026014568,Female,1,img_1620.bmp,train
1621,36.2107180021,Female,1,img_1621.bmp,train
1622,35.4791883455,Female,1,img_1622.bmp,test
1623,33.2845993757,Female,1,img_1623.bmp,test
1624,37.2480536332,Female,1,img_1624.bmp,train
1625,32.991133218,Female,1,img_1625.bmp,train
1626,28.2426538108,Female,1,img_1626.bmp,test
1627,21.9485766758,Female,1,img_1627.bmp,train
1628,37.3574879227,Male,1,img_1628.bmp,test
1629,25.2495274102,Male,1,img_1629.bmp,test
1630,30.4945777778,Male,1,img_1630.bmp,train
1631,25.6204444444,Male,1,img_1631.bmp,train
1632,32.573847182,Female,1,img_1632.bmp,train
1633,26.936065939,Female,1,img_1633.bmp,train
1634,38.7702702703,Male,1,img_1634.bmp,test
1635,32.3513513514,Male,1,img_1635.bmp,train
1636,51.9763557891,Male,1,img_1636.bmp,train
1637,36.6736723588,Male,1,img_1637.bmp,train
1638,30.8459183673,Male,1,img_1638.bmp,train
1639,27.9765306122,Male,1,img_1639.bmp,train
1640,40.6059651334,Male,1,img_1640.bmp,train
1641,24.36357908,Male,1,img_1641.bmp,val
1642,44.0731095679,Male,1,img_1642.bmp,train
1643,26.4438657407,Male,1,img_1643.bmp,train
1644,41.19140625,Female,1,img_1644.bmp,test
1645,28.833984375,Female,1,img_1645.bmp,test
1646,41.19140625,Female,1,img_1646.bmp,test
1647,28.833984375,Female,1,img_1647.bmp,train
1648,59.6873636183,Male,1,img_1648.bmp,train
1649,47.9730212259,Male,1,img_1649.bmp,train
1650,22.9551020408,Male,1,img_1650.bmp,train
1651,22.6681632653,Male,1,img_1651.bmp,train
1652,37.6994598765,Male,1,img_1652.bmp,test
1653,32.5462962963,Male,1,img_1653.bmp,train
1654,44.7511574074,Male,1,img_1654.bmp,train
1655,27.1219135802,Male,1,img_1655.bmp,train
1656,39.9337278107,Female,1,img_1656.bmp,train
1657,29.7839053254,Female,1,img_1657.bmp,train
1658,37.2480536332,Male,1,img_1658.bmp,train
1659,29.6464100346,Male,1,img_1659.bmp,train
1660,31.4557752341,Female,1,img_1660.bmp,test
1661,28.5296566077,Female,1,img_1661.bmp,train
1662,33.14316609,Male,1,img_1662.bmp,train
1663,24.0211937716,Male,1,img_1663.bmp,train
1664,47.2505776097,Male,1,img_1664.bmp,train
1665,31.0081915564,Male,1,img_1665.bmp,train
1666,32.7614784206,Male,1,img_1666.bmp,test
1667,27.2743342516,Male,1,img_1667.bmp,train
1668,33.1414285714,Male,1,img_1668.bmp,train
1669,27.8330612245,Male,1,img_1669.bmp,train
1670,26.9515610652,Male,1,img_1670.bmp,train
1671,23.0782828283,Male,1,img_1671.bmp,test
1672,54.1237024221,Female,1,img_1672.bmp,train
1673,35.8797577855,Female,1,img_1673.bmp,test
1674,57.427843524,Male,1,img_1674.bmp,train
1675,28.5405982906,Male,1,img_1675.bmp,train
1676,32.3538980361,Female,1,img_1676.bmp,test
1677,23.986510613,Female,1,img_1677.bmp,train
1678,36.9559611188,Male,1,img_1678.bmp,train
1679,28.5885736957,Male,1,img_1679.bmp,val
1680,33.891184573,Male,1,img_1680.bmp,test
1681,24.2079889807,Male,1,img_1681.bmp,val
1682,35.2824836342,Male,1,img_1682.bmp,train
1683,26.0783574688,Male,1,img_1683.bmp,test
1684,48.7271581601,Male,1,img_1684.bmp,val
1685,39.8676748582,Male,1,img_1685.bmp,train
1686,42.0629552549,Female,1,img_1686.bmp,train
1687,36.3936004162,Female,1,img_1687.bmp,train
1688,42.3648648649,Male,1,img_1688.bmp,val
1689,29.527027027,Male,1,img_1689.bmp,train
1690,36.9559611188,Male,1,img_1690.bmp,train
1691,27.7518349534,Male,1,img_1691.bmp,val
1692,28.0550304558,Male,1,img_1692.bmp,train
1693,24.9542113001,Male,1,img_1693.bmp,train
1694,31.7517089844,Female,1,img_1694.bmp,train
1695,27.4609375,Female,1,img_1695.bmp,train
1696,40.8607419163,Male,1,img_1696.bmp,train
1697,32.4933544932,Male,1,img_1697.bmp,train
1698,31.780591716,Female,1,img_1698.bmp,train
1699,27.2880473373,Female,1,img_1699.bmp,test
1700,33.2230623819,Male,1,img_1700.bmp,train
1701,29.236294896,Male,1,img_1701.bmp,train
1702,26.5784499055,Male,1,img_1702.bmp,train
1703,23.1823146398,Male,1,img_1703.bmp,val
1705,22.4327364555,Male,1,img_1705.bmp,train
1706,44.7040863177,Female,1,img_1706.bmp,train
1707,30.1792929293,Female,1,img_1707.bmp,val
1708,28.6019736842,Male,1,img_1708.bmp,train
1709,24.3421052632,Male,1,img_1709.bmp,test
1710,35.7277249135,Male,1,img_1710.bmp,train
1711,33.14316609,Male,1,img_1711.bmp,train
1712,31.7094594595,Male,1,img_1712.bmp,test
1713,24.6486486486,Male,1,img_1713.bmp,train
1714,50.9743652344,Female,1,img_1714.bmp,train
1715,38.4453125,Female,1,img_1715.bmp,train
1716,31.8820861678,Female,1,img_1716.bmp,train
1717,26.5684051398,Female,1,img_1717.bmp,train
1722,36.9145137576,Male,1,img_1722.bmp,train
1723,29.5316110061,Male,1,img_1723.bmp,train
1724,31.4527027027,Male,1,img_1724.bmp,test
1725,25.0337837838,Male,1,img_1725.bmp,train
1726,29.4112244898,Female,1,img_1726.bmp,train
1727,23.3855102041,Female,1,img_1727.bmp,test
1728,31.8820861678,Female,1,img_1728.bmp,train
1729,26.5684051398,Female,1,img_1729.bmp,val
1730,43.0408163265,Male,1,img_1730.bmp,train
1731,39.4540816327,Male,1,img_1731.bmp,train
1732,49.2927631579,Male,1,img_1732.bmp,train
1733,26.0460526316,Male,1,img_1733.bmp,train
1734,33.4695496925,Male,1,img_1734.bmp,test
1735,29.285855981,Male,1,img_1735.bmp,train
1736,29.1772460938,Female,1,img_1736.bmp,train
1737,25.7446289062,Female,1,img_1737.bmp,val
1738,43.8494096681,Female,1,img_1738.bmp,train
1739,32.8870572511,Female,1,img_1739.bmp,train
1740,30.6804205515,Male,1,img_1740.bmp,train
1741,24.4048799841,Male,1,img_1741.bmp,train
1742,33.9023919753,Male,1,img_1742.bmp,train
1743,30.5121527778,Male,1,img_1743.bmp,train
1744,34.1668319778,Male,1,img_1744.bmp,train
1745,25.7994445547,Male,1,img_1745.bmp,train
1746,27.6208284024,Female,1,img_1746.bmp,train
1747,24.459408284,Female,1,img_1747.bmp,train
1748,52.3355263158,Male,1,img_1748.bmp,train
